x,q,v
368.537129,0.000000,100.000000
368.637154,0.000000,100.000000
368.737179,0.000000,100.000000
368.837204,0.000000,100.000000
368.937229,0.000000,100.000000
369.037254,0.000000,100.000000
369.137279,0.000000,100.000000
369.237304,0.000000,100.000000
369.337329,0.000000,100.000000
369.437354,0.000000,100.000000
369.537379,0.000000,100.000000
369.637404,0.000000,100.000000
369.737429,0.000000,100.000000
369.837454,0.000000,100.000000
369.937479,0.000000,100.000000
370.037504,0.000000,100.000000
370.137529,0.000000,100.000000
370.237554,0.000000,100.000000
370.337579,0.000000,100.000000
370.437604,0.000000,100.000000
370.537629,0.000000,100.000000
370.637654,0.000000,100.000000
370.737679,0.000000,100.000000
370.837704,0.000000,100.000000
370.937729,0.000000,100.000000
371.037754,0.000000,100.000000
371.137779,0.000000,100.000000
371.237804,0.000000,100.000000
371.337829,0.000000,100.000000
371.437854,0.000000,100.000000
371.537879,0.000000,100.000000
371.637904,0.000000,100.000000
371.737929,0.000000,100.000000
371.837954,0.000000,100.000000
371.937979,0.000000,100.000000
372.038005,0.000000,100.000000
372.138030,0.000000,100.000000
372.238055,0.000000,100.000000
372.338080,0.000000,100.000000
372.438105,0.000000,100.000000
372.538130,0.000000,100.000000
372.638155,0.000000,100.000000
372.738180,0.000000,100.000000
372.838205,0.000000,100.000000
372.938230,0.000000,100.000000
373.038255,0.000000,100.000000
373.138280,0.000000,100.000000
373.238305,0.000000,100.000000
373.338330,0.000000,100.000000
373.438355,0.000000,100.000000
373.538380,0.000000,100.000000
373.638405,0.000000,100.000000
373.738430,0.000000,100.000000
373.838455,0.000000,100.000000
373.938480,0.000000,100.000000
374.038505,0.000000,100.000000
374.138530,0.000000,100.000000
374.238555,0.000000,100.000000
374.338580,0.000000,100.000000
374.438605,0.000000,100.000000
374.538630,0.000000,100.000000
374.638655,0.000000,100.000000
374.738680,0.000000,100.000000
374.838705,0.000000,100.000000
374.938730,0.000000,100.000000
375.038755,0.000000,100.000000
375.138780,0.000000,100.000000
375.238805,0.000000,100.000000
375.338830,0.000000,100.000000
375.438855,0.000000,100.000000
375.538880,0.000000,100.000000
375.638905,0.000000,100.000000
375.738930,0.000000,100.000000
375.838955,0.000000,100.000000
375.938980,0.000000,100.000000
376.039005,0.000000,100.000000
376.139030,0.000000,100.000000
376.239055,0.000000,100.000000
376.339080,0.000000,100.000000
376.439105,0.000000,100.000000
376.539130,0.000000,100.000000
376.639155,0.000000,100.000000
376.739180,0.000000,100.000000
376.839205,0.000000,100.000000
376.939230,0.000000,100.000000
377.039255,0.000000,100.000000
377.139280,0.000000,100.000000
377.239305,0.000000,100.000000
377.339330,0.000000,100.000000
377.439355,0.000000,100.000000
377.539380,0.000000,100.000000
377.639405,0.000000,100.000000
377.739430,0.000000,100.000000
377.839455,0.000000,100.000000
377.939480,0.000000,100.000000
378.039505,0.000000,100.000000
378.139530,0.000000,100.000000
378.239555,0.000000,100.000000
378.339580,0.000000,100.000000
378.439605,0.000000,100.000000
378.539630,0.000000,100.000000
378.639655,0.000000,100.000000
378.739680,0.000000,100.000000
378.839705,0.000000,100.000000
378.939730,0.000000,100.000000
379.039755,0.000000,100.000000
379.139780,0.000000,100.000000
379.239805,0.000000,100.000000
379.339830,0.000000,100.000000
379.439855,0.000000,100.000000
379.539880,0.000000,100.000000
379.639905,0.000000,100.000000
379.739930,0.000000,100.000000
379.839955,0.000000,100.000000
379.939980,0.000000,100.000000
380.040005,0.000000,100.000000
380.140030,0.000000,100.000000
380.240055,0.000000,100.000000
380.340080,0.000000,100.000000
380.440105,0.000000,100.000000
380.540130,0.000000,100.000000
380.640155,0.000000,100.000000
380.740180,0.000000,100.000000
380.840205,0.000000,100.000000
380.940230,0.000000,100.000000
381.040255,0.000000,100.000000
381.140280,0.000000,100.000000
381.240305,0.000000,100.000000
381.340330,0.000000,100.000000
381.440355,0.000000,100.000000
381.540380,0.000000,100.000000
381.640405,0.000000,100.000000
381.740430,0.000000,100.000000
381.840455,0.000000,100.000000
381.940480,0.000000,100.000000
382.040505,0.000000,100.000000
382.140530,0.000000,100.000000
382.240555,0.000000,100.000000
382.340580,0.000000,100.000000
382.440605,0.000000,100.000000
382.540630,0.000000,100.000000
382.640655,0.000000,100.000000
382.740680,0.000000,100.000000
382.840705,0.000000,100.000000
382.940730,0.000000,100.000000
383.040755,0.000000,100.000000
383.140780,0.000000,100.000000
383.240805,0.000000,100.000000
383.340830,0.000000,100.000000
383.440855,0.000000,100.000000
383.540880,0.000000,100.000000
383.640905,0.000000,100.000000
383.740930,0.000000,100.000000
383.840955,0.000000,100.000000
383.940980,0.000000,100.000000
384.041005,0.000000,100.000000
384.141030,0.000000,100.000000
384.241055,0.000000,100.000000
384.341080,0.000000,100.000000
384.441105,0.000000,100.000000
384.541130,0.000000,100.000000
384.641155,0.000000,100.000000
384.741180,0.000000,100.000000
384.841205,0.000000,100.000000
384.941230,0.000000,100.000000
385.041255,0.000000,100.000000
385.141280,0.000000,100.000000
385.241305,0.000000,100.000000
385.341330,0.000000,100.000000
385.441355,0.000000,100.000000
385.541380,0.000000,100.000000
385.641405,0.000000,100.000000
385.741430,0.000000,100.000000
385.841455,0.000000,100.000000
385.941480,0.000000,100.000000
386.041505,0.000000,100.000000
386.141530,0.000000,100.000000
386.241555,0.000000,100.000000
386.341580,0.000000,100.000000
386.441605,0.000000,100.000000
386.541630,0.000000,100.000000
386.641655,0.000000,100.000000
386.741680,0.000000,100.000000
386.841705,0.000000,100.000000
386.941730,0.000000,100.000000
387.041755,0.000000,100.000000
387.141780,0.000000,100.000000
387.241805,0.000000,100.000000
387.341830,0.000000,100.000000
387.441855,0.000000,100.000000
387.541880,0.000000,100.000000
387.641905,0.000000,100.000000
387.741930,0.000000,100.000000
387.841955,0.000000,100.000000
387.941980,0.000000,100.000000
388.042006,0.000000,100.000000
388.142031,0.000000,100.000000
388.242056,0.000000,100.000000
388.342081,0.000000,100.000000
388.442106,0.000000,100.000000
388.542131,0.000000,100.000000
388.642156,0.000000,100.000000
388.742181,0.000000,100.000000
388.842206,0.000000,100.000000
388.942231,0.000000,100.000000
389.042256,0.000000,100.000000
389.142281,0.000000,100.000000
389.242306,0.000000,100.000000
389.342331,0.000000,100.000000
389.442356,0.000000,100.000000
389.542381,0.000000,100.000000
389.642406,0.000000,100.000000
389.742431,0.000000,100.000000
389.842456,0.000000,100.000000
389.942481,0.000000,100.000000
390.042506,0.000000,100.000000
390.142531,0.000000,100.000000
390.242556,0.000000,100.000000
390.342581,0.000000,100.000000
390.442606,0.000000,100.000000
390.542631,0.000000,100.000000
390.642656,0.000000,100.000000
390.742681,0.000000,100.000000
390.842706,0.000000,100.000000
390.942731,0.000000,100.000000
391.042756,0.000000,100.000000
391.142781,0.000000,100.000000
391.242806,0.000000,100.000000
391.342831,0.000000,100.000000
391.442856,0.000000,100.000000
391.542881,0.000000,100.000000
391.642906,0.000000,100.000000
391.742931,0.000000,100.000000
391.842956,0.000000,100.000000
391.942981,0.000000,100.000000
392.043006,0.000000,100.000000
392.143031,0.000000,100.000000
392.243056,0.000000,100.000000
392.343081,0.000000,100.000000
392.443106,0.000000,100.000000
392.543131,0.000000,100.000000
392.643156,0.000000,100.000000
392.743181,0.000000,100.000000
392.843206,0.000000,100.000000
392.943231,0.000000,100.000000
393.043256,0.000000,100.000000
